tanggal,provinsi,kasus_baru,kasus_aktif,kasus_kematian
5/9/2021,Lampung,54,2,6
5/9/2021,Maluku,3,3,0
5/9/2021,Maluku Utara,1,1,0
5/9/2021,Nusa Tenggara Barat,2,0,0
5/9/2021,Nusa Tenggara Timur,52,37,2
5/9/2021,Papua,17,-1,0
5/9/2021,Papua Barat,8,-13,0
5/9/2021,Riau,454,206,26
5/9/2021,Sulawesi Barat,3,-4,0
5/9/2021,Sulawesi Selatan,11,5,0
5/9/2021,Sulawesi Tengah,5,-5,0
5/9/2021,Sulawesi Tenggara,3,3,0
5/9/2021,Sulawesi Utara,0,-55,1
5/9/2021,Sumatera Barat,322,140,11
5/9/2021,Sumatera Selatan,140,9,5
5/9/2021,Sumatera Utara,76,-1,2
5/10/2021,Aceh,68,-24,5
5/10/2021,Bali,74,-69,9
5/10/2021,Banten,92,17,4
5/10/2021,Bengkulu,18,-35,0
5/10/2021,DKI Jakarta,694,65,22
5/10/2021,Daerah Istimewa Yogyakarta,142,-78,5
5/10/2021,Gorontalo,0,-3,0
5/10/2021,Indonesia,4891,-1653,206
5/10/2021,Jambi,71,5,1
5/10/2021,Jawa Barat,1020,-1272,14
5/10/2021,Jawa Tengah,857,42,76
5/10/2021,Jawa Timur,205,-29,21
5/10/2021,Kalimantan Barat,65,-24,2
5/10/2021,Kalimantan Selatan,22,-44,3
5/10/2021,Kalimantan Tengah,61,-92,4
5/10/2021,Kalimantan Timur,92,-35,2
5/10/2021,Kalimantan Utara,4,-24,0
5/10/2021,Kepulauan Bangka Belitung,112,-20,0
5/10/2021,Kepulauan Riau,109,27,0
5/10/2021,Lampung,44,-5,1
5/10/2021,Maluku,0,0,0
5/10/2021,Maluku Utara,0,-2,0
5/10/2021,Nusa Tenggara Barat,29,25,2
5/10/2021,Nusa Tenggara Timur,60,-8,0
5/10/2021,Papua,0,0,0
5/10/2021,Papua Barat,6,-8,0
5/10/2021,Riau,551,-93,14
5/10/2021,Sulawesi Barat,2,0,0
5/10/2021,Sulawesi Selatan,27,12,0
5/10/2021,Sulawesi Tengah,18,-50,3
5/10/2021,Sulawesi Tenggara,2,-10,0
5/10/2021,Sulawesi Utara,1,-5,0
5/10/2021,Sumatera Barat,177,63,11
5/10/2021,Sumatera Selatan,131,-25,7
5/10/2021,Sumatera Utara,89,5,4
5/11/2021,Aceh,100,66,2
5/11/2021,Bali,101,2,9
5/11/2021,Banten,82,36,1
5/11/2021,Bengkulu,16,-24,0
5/11/2021,DKI Jakarta,406,-281,20
5/11/2021,Daerah Istimewa Yogyakarta,154,-158,5
5/11/2021,Gorontalo,7,4,0
5/11/2021,Indonesia,5021,-818,247
5/11/2021,Jambi,64,5,1
5/11/2021,Jawa Barat,1410,374,18
5/11/2021,Jawa Tengah,546,-307,80
5/11/2021,Jawa Timur,258,9,33
5/11/2021,Kalimantan Barat,88,-31,0
5/11/2021,Kalimantan Selatan,46,-70,2
5/11/2021,Kalimantan Tengah,58,-8,9
5/11/2021,Kalimantan Timur,76,-35,2
5/11/2021,Kalimantan Utara,11,-28,0
5/11/2021,Kepulauan Bangka Belitung,143,-46,1
5/11/2021,Kepulauan Riau,147,13,2
5/11/2021,Lampung,85,-150,18
5/11/2021,Maluku,1,-4,1
5/11/2021,Maluku Utara,2,2,0
5/11/2021,Nusa Tenggara Barat,15,1,2
5/11/2021,Nusa Tenggara Timur,125,-43,1
5/11/2021,Papua,2,-16,0
5/11/2021,Papua Barat,21,0,0
5/11/2021,Riau,587,37,24
5/11/2021,Sulawesi Barat,3,3,0
5/11/2021,Sulawesi Selatan,26,-6,0
5/11/2021,Sulawesi Tengah,57,34,1
5/11/2021,Sulawesi Tenggara,8,2,0
5/11/2021,Sulawesi Utara,6,5,0
5/11/2021,Sumatera Barat,231,-40,3
5/11/2021,Sumatera Selatan,100,-30,8
5/11/2021,Sumatera Utara,83,8,2
5/12/2021,Aceh,128,93,3
5/12/2021,Bali,97,-29,6
5/12/2021,Banten,56,32,0
5/12/2021,Bengkulu,50,-1,0
5/12/2021,DKI Jakarta,656,-31,13
5/12/2021,Daerah Istimewa Yogyakarta,217,-23,8
5/12/2021,Gorontalo,0,0,0
5/12/2021,Indonesia,4608,-215,152
5/12/2021,Jambi,60,3,0
5/12/2021,Jawa Barat,786,-9,23
5/12/2021,Jawa Tengah,116,-197,24
5/12/2021,Jawa Timur,248,1,24
5/12/2021,Kalimantan Barat,138,73,3
5/12/2021,Kalimantan Selatan,85,-374,1
5/12/2021,Kalimantan Tengah,79,28,1
5/12/2021,Kalimantan Timur,126,45,1
5/12/2021,Kalimantan Utara,0,-4,0
5/12/2021,Kepulauan Bangka Belitung,211,99,2
5/12/2021,Kepulauan Riau,125,122,0
5/12/2021,Lampung,88,11,5
5/12/2021,Maluku,0,-21,1
5/12/2021,Maluku Utara,0,0,0
5/12/2021,Nusa Tenggara Barat,21,21,0
5/12/2021,Nusa Tenggara Timur,9,7,1
5/12/2021,Papua,3,-3,0
5/12/2021,Papua Barat,23,17,0
5/12/2021,Riau,523,-268,12
5/12/2021,Sulawesi Barat,2,0,1
5/12/2021,Sulawesi Selatan,11,8,0
5/12/2021,Sulawesi Tengah,66,54,1
5/12/2021,Sulawesi Tenggara,7,-1,1
5/12/2021,Sulawesi Utara,9,-52,11
5/12/2021,Sumatera Barat,443,250,9
5/12/2021,Sumatera Selatan,126,46,5
5/12/2021,Sumatera Utara,78,-2,3
5/13/2021,Aceh,26,3,1
5/13/2021,Bali,94,2,4
5/13/2021,Banten,34,33,0
5/13/2021,Bengkulu,35,-26,0
5/13/2021,DKI Jakarta,785,185,15
5/13/2021,Daerah Istimewa Yogyakarta,105,-139,4
5/13/2021,Gorontalo,1,1,0
5/13/2021,Indonesia,3448,-852,99
5/13/2021,Jambi,14,-6,0
5/13/2021,Jawa Barat,413,-226,11
5/13/2021,Jawa Tengah,480,-665,2
5/13/2021,Jawa Timur,147,-16,12
5/13/2021,Kalimantan Barat,103,-145,3
5/13/2021,Kalimantan Selatan,27,-76,3
5/13/2021,Kalimantan Tengah,59,56,0
5/13/2021,Kalimantan Timur,80,-6,2
5/13/2021,Kalimantan Utara,0,-9,0
5/13/2021,Kepulauan Bangka Belitung,73,0,2
5/13/2021,Kepulauan Riau,98,-169,12
5/13/2021,Lampung,49,20,4
5/13/2021,Maluku,0,0,0
5/13/2021,Maluku Utara,5,5,0
5/13/2021,Nusa Tenggara Barat,5,5,0
5/13/2021,Nusa Tenggara Timur,4,-51,6
5/13/2021,Papua,0,0,0
5/13/2021,Papua Barat,2,-26,0
5/13/2021,Riau,513,236,14
5/13/2021,Sulawesi Barat,0,0,0
5/13/2021,Sulawesi Selatan,2,-3,0
5/13/2021,Sulawesi Tengah,2,-4,0
5/13/2021,Sulawesi Tenggara,0,0,0
5/13/2021,Sulawesi Utara,26,24,1
5/13/2021,Sumatera Barat,94,-134,0
5/13/2021,Sumatera Selatan,99,61,1
5/13/2021,Sumatera Utara,82,11,1
5/14/2021,Aceh,5,-16,3
5/14/2021,Bali,47,-55,4
5/14/2021,Banten,39,24,0
5/14/2021,Bengkulu,29,-11,0
5/14/2021,DKI Jakarta,632,69,16
5/14/2021,Daerah Istimewa Yogyakarta,97,-81,13
5/14/2021,Gorontalo,1,-1,0
5/14/2021,Indonesia,2633,-1281,107
5/14/2021,Jambi,64,23,2
5/14/2021,Jawa Barat,594,-128,3
5/14/2021,Jawa Tengah,165,-298,21
5/14/2021,Jawa Timur,142,-48,15
5/14/2021,Kalimantan Barat,107,-51,1
5/14/2021,Kalimantan Selatan,19,-21,1
5/14/2021,Kalimantan Tengah,55,52,0
5/14/2021,Kalimantan Timur,13,-85,1
5/14/2021,Kalimantan Utara,9,9,0
5/14/2021,Kepulauan Bangka Belitung,65,-67,0
5/14/2021,Kepulauan Riau,98,85,0
5/14/2021,Lampung,29,-7,2
5/14/2021,Maluku,32,23,0
5/14/2021,Maluku Utara,0,0,0
5/14/2021,Nusa Tenggara Barat,12,3,0
5/14/2021,Nusa Tenggara Timur,77,1,1
5/14/2021,Papua,0,-4,0
5/14/2021,Papua Barat,3,-9,0
5/14/2021,Riau,112,-405,16
5/14/2021,Sulawesi Barat,0,0,0
5/14/2021,Sulawesi Selatan,6,2,0
5/14/2021,Sulawesi Tengah,16,-4,0
5/14/2021,Sulawesi Tenggara,0,0,0
5/14/2021,Sulawesi Utara,0,-329,1
5/14/2021,Sumatera Barat,0,-2,0
5/14/2021,Sumatera Selatan,67,14,6
5/14/2021,Sumatera Utara,86,17,2
5/15/2021,Aceh,57,43,2
5/15/2021,Bali,45,-79,3
5/15/2021,Banten,22,-77,0
5/15/2021,Bengkulu,4,-48,0
5/15/2021,DKI Jakarta,227,-361,15
5/15/2021,Daerah Istimewa Yogyakarta,94,-177,5
5/15/2021,Gorontalo,0,-2,0
5/15/2021,Indonesia,2385,-1940,144
5/15/2021,Jambi,0,-70,1
5/15/2021,Jawa Barat,749,24,8
5/15/2021,Jawa Tengah,251,-209,35
5/15/2021,Jawa Timur,183,-165,29
5/15/2021,Kalimantan Barat,67,-107,0
5/15/2021,Kalimantan Selatan,1,-44,1
5/15/2021,Kalimantan Tengah,27,-93,7
5/15/2021,Kalimantan Timur,52,-21,2
5/15/2021,Kalimantan Utara,3,-4,0
5/15/2021,Kepulauan Bangka Belitung,41,-107,2
5/15/2021,Kepulauan Riau,190,180,1
5/15/2021,Lampung,65,50,0
5/15/2021,Maluku,7,-10,1
5/15/2021,Maluku Utara,7,7,0
5/15/2021,Nusa Tenggara Barat,5,5,0
5/15/2021,Nusa Tenggara Timur,5,-27,0
5/15/2021,Papua,0,0,0
5/15/2021,Papua Barat,5,-9,0
5/15/2021,Riau,146,-430,12
5/15/2021,Sulawesi Barat,5,-15,0
5/15/2021,Sulawesi Selatan,2,-3,0
5/15/2021,Sulawesi Tengah,4,-17,1
5/15/2021,Sulawesi Tenggara,0,-1,0
5/15/2021,Sulawesi Utara,0,-400,10
5/15/2021,Sumatera Barat,0,-10,0
5/15/2021,Sumatera Selatan,74,37,4
5/15/2021,Sumatera Utara,76,-3,3
5/16/2021,Aceh,35,-39,2
5/16/2021,Bali,74,18,4
5/16/2021,Banten,66,22,2
5/16/2021,Bengkulu,8,-27,0
5/16/2021,DKI Jakarta,161,-449,18
5/16/2021,Daerah Istimewa Yogyakarta,135,-28,5
5/16/2021,Gorontalo,3,3,0
5/16/2021,Indonesia,3080,-836,126
5/16/2021,Jambi,22,-1,1
5/16/2021,Jawa Barat,847,404,4
5/16/2021,Jawa Tengah,349,-59,16
5/16/2021,Jawa Timur,163,-17,17
5/16/2021,Kalimantan Barat,97,79,1
5/16/2021,Kalimantan Selatan,37,-15,4
5/16/2021,Kalimantan Tengah,46,6,1
5/16/2021,Kalimantan Timur,56,-43,2
5/16/2021,Kalimantan Utara,1,-1,0
5/16/2021,Kepulauan Bangka Belitung,75,-101,3
5/16/2021,Kepulauan Riau,222,-32,12
5/16/2021,Lampung,58,32,2
5/16/2021,Maluku,0,0,0
5/16/2021,Maluku Utara,1,-2,0
5/16/2021,Nusa Tenggara Barat,18,15,0
5/16/2021,Nusa Tenggara Timur,0,-43,0
5/16/2021,Papua,0,0,0
5/16/2021,Papua Barat,6,-9,1
5/16/2021,Riau,355,-218,6
5/16/2021,Sulawesi Barat,0,0,0
5/16/2021,Sulawesi Selatan,4,1,0
5/16/2021,Sulawesi Tengah,0,-10,1
5/16/2021,Sulawesi Tenggara,0,0,0
5/16/2021,Sulawesi Utara,0,-177,4
5/16/2021,Sumatera Barat,141,-95,6
5/16/2021,Sumatera Selatan,77,-156,9
5/16/2021,Sumatera Utara,80,3,4
5/17/2021,Aceh,91,64,5
5/17/2021,Bali,74,-66,5
5/17/2021,Banten,53,-269,2
5/17/2021,Bengkulu,4,-13,0
5/17/2021,DKI Jakarta,421,396,25
5/17/2021,Daerah Istimewa Yogyakarta,136,-42,8
5/17/2021,Gorontalo,2,-6,0
5/17/2021,Indonesia,4295,-1671,212
5/17/2021,Jambi,21,-27,0
5/17/2021,Jawa Barat,1290,11,26
5/17/2021,Jawa Tengah,689,-253,43
5/17/2021,Jawa Timur,202,-96,25
5/17/2021,Kalimantan Barat,72,-92,3
5/17/2021,Kalimantan Selatan,25,-55,3
5/17/2021,Kalimantan Tengah,57,-109,6
5/17/2021,Kalimantan Timur,59,-59,4
5/17/2021,Kalimantan Utara,4,-10,0
5/17/2021,Kepulauan Bangka Belitung,108,-107,1
5/17/2021,Kepulauan Riau,106,101,1
5/17/2021,Lampung,60,-37,5
5/17/2021,Maluku,20,15,0
5/17/2021,Maluku Utara,0,-8,0
5/17/2021,Nusa Tenggara Barat,12,12,0
5/17/2021,Nusa Tenggara Timur,53,-321,2
5/17/2021,Papua,0,0,0
5/17/2021,Papua Barat,1,-18,1
5/17/2021,Riau,317,-304,21
5/17/2021,Sulawesi Barat,3,0,0
5/17/2021,Sulawesi Selatan,20,-10,1
5/17/2021,Sulawesi Tengah,14,-67,2
5/17/2021,Sulawesi Tenggara,1,-13,0
5/17/2021,Sulawesi Utara,1,-257,0
5/17/2021,Sumatera Barat,127,-29,10
5/17/2021,Sumatera Selatan,106,-119,5
5/17/2021,Sumatera Utara,91,26,2
5/18/2021,Aceh,128,50,4
5/18/2021,Bali,79,-39,4
5/18/2021,Banten,29,27,2
5/18/2021,Bengkulu,26,-25,0
5/18/2021,DKI Jakarta,219,10,15
5/18/2021,Daerah Istimewa Yogyakarta,155,-60,3
5/18/2021,Gorontalo,6,6,0
5/18/2021,Indonesia,4185,-1615,172
5/18/2021,Jambi,5,-56,0
5/18/2021,Jawa Barat,1102,-357,36
5/18/2021,Jawa Tengah,575,-72,16
5/18/2021,Jawa Timur,227,-24,22
5/18/2021,Kalimantan Barat,133,57,1
5/18/2021,Kalimantan Selatan,42,-39,5
5/18/2021,Kalimantan Tengah,83,29,2
5/18/2021,Kalimantan Timur,138,9,3
5/18/2021,Kalimantan Utara,5,-31,0
5/18/2021,Kepulauan Bangka Belitung,131,-179,2
5/18/2021,Kepulauan Riau,164,34,2
5/18/2021,Lampung,55,-105,6
5/18/2021,Maluku,0,-6,0
5/18/2021,Maluku Utara,4,4,0
5/18/2021,Nusa Tenggara Barat,50,-1,1
5/18/2021,Nusa Tenggara Timur,50,-42,2
5/18/2021,Papua,0,0,0
5/18/2021,Papua Barat,20,-27,3
5/18/2021,Riau,321,-276,18
5/18/2021,Sulawesi Barat,2,-11,0
5/18/2021,Sulawesi Selatan,22,-3,0
5/18/2021,Sulawesi Tengah,17,-33,2
5/18/2021,Sulawesi Tenggara,1,-30,1
5/18/2021,Sulawesi Utara,0,-1,0
5/18/2021,Sumatera Barat,230,-21,7
5/18/2021,Sumatera Selatan,68,-131,11
5/18/2021,Sumatera Utara,95,-8,2
5/19/2021,Aceh,147,76,9
5/19/2021,Bali,112,-21,8
5/19/2021,Banten,53,-12,1
5/19/2021,Bengkulu,35,23,0
5/19/2021,DKI Jakarta,611,395,19
5/19/2021,Daerah Istimewa Yogyakarta,227,27,10
5/19/2021,Gorontalo,5,4,0
5/19/2021,Indonesia,4871,315,192
5/19/2021,Jambi,45,-14,1
5/19/2021,Jawa Barat,1230,-187,9
5/19/2021,Jawa Tengah,415,180,53
5/19/2021,Jawa Timur,254,27,32
5/19/2021,Kalimantan Barat,117,-97,0
5/19/2021,Kalimantan Selatan,55,-34,3
5/19/2021,Kalimantan Tengah,82,69,0
5/19/2021,Kalimantan Timur,128,31,2
5/19/2021,Kalimantan Utara,38,25,0
5/19/2021,Kepulauan Bangka Belitung,164,23,2
5/19/2021,Kepulauan Riau,137,34,0
5/19/2021,Lampung,64,44,2
5/19/2021,Maluku,0,0,0
5/19/2021,Maluku Utara,2,2,0
5/19/2021,Nusa Tenggara Barat,54,46,1
5/19/2021,Nusa Tenggara Timur,10,-68,0
5/19/2021,Papua,0,0,0
5/19/2021,Papua Barat,6,-8,1
5/19/2021,Riau,385,-101,17
5/19/2021,Sulawesi Barat,0,0,0
5/19/2021,Sulawesi Selatan,39,23,0
5/19/2021,Sulawesi Tengah,8,-8,0
5/19/2021,Sulawesi Tenggara,5,2,1
5/19/2021,Sulawesi Utara,3,-10,0
5/19/2021,Sumatera Barat,295,-68,5
5/19/2021,Sumatera Selatan,75,-53,13
5/19/2021,Sumatera Utara,92,-21,1
5/20/2021,Aceh,199,194,3
5/20/2021,Bali,83,-15,4
5/20/2021,Banten,87,-258,1
5/20/2021,Bengkulu,37,34,0
5/20/2021,DKI Jakarta,895,779,20
5/20/2021,Daerah Istimewa Yogyakarta,269,34,10
5/20/2021,Gorontalo,0,0,0
5/20/2021,Indonesia,5797,610,218
5/20/2021,Jambi,83,31,6
5/20/2021,Jawa Barat,1315,47,14
5/20/2021,Jawa Tengah,576,86,68
5/20/2021,Jawa Timur,260,-4,22
5/20/2021,Kalimantan Barat,128,86,0
5/20/2021,Kalimantan Selatan,81,31,3
5/20/2021,Kalimantan Tengah,94,7,0
5/20/2021,Kalimantan Timur,100,8,1
5/20/2021,Kalimantan Utara,33,30,0
5/20/2021,Kepulauan Bangka Belitung,194,43,2
5/20/2021,Kepulauan Riau,205,-76,0
5/20/2021,Lampung,69,-97,23
5/20/2021,Maluku,7,2,0
5/20/2021,Maluku Utara,8,8,0
5/20/2021,Nusa Tenggara Barat,16,4,1
5/20/2021,Nusa Tenggara Timur,12,-46,1
5/20/2021,Papua,0,0,0
5/20/2021,Papua Barat,6,6,0
5/20/2021,Riau,421,-186,11
5/20/2021,Sulawesi Barat,0,-1,0
5/20/2021,Sulawesi Selatan,57,36,0
5/20/2021,Sulawesi Tengah,8,-66,3
5/20/2021,Sulawesi Tenggara,15,13,0
5/20/2021,Sulawesi Utara,7,-5,2
5/20/2021,Sumatera Barat,349,119,7
5/20/2021,Sumatera Selatan,95,-43,15
5/20/2021,Sumatera Utara,98,14,1
5/21/2021,Aceh,176,65,9
5/21/2021,Bali,100,-86,1
5/21/2021,Banten,62,-24,2
5/21/2021,Bengkulu,80,24,0
5/21/2021,DKI Jakarta,856,740,16
5/21/2021,Daerah Istimewa Yogyakarta,198,-75,10
5/21/2021,Gorontalo,5,5,0
5/21/2021,Indonesia,5746,990,186
5/21/2021,Jambi,67,21,2
5/21/2021,Jawa Barat,1083,-422,17
5/21/2021,Jawa Tengah,672,469,44
5/21/2021,Jawa Timur,243,50,17
5/21/2021,Kalimantan Barat,117,-45,0
5/21/2021,Kalimantan Selatan,85,19,2
5/21/2021,Kalimantan Tengah,92,20,4
5/21/2021,Kalimantan Timur,87,-59,5
5/21/2021,Kalimantan Utara,30,28,0
5/21/2021,Kepulauan Bangka Belitung,240,151,1
5/21/2021,Kepulauan Riau,236,181,9
5/21/2021,Lampung,86,-15,0
5/21/2021,Maluku,8,-44,0
5/21/2021,Maluku Utara,2,2,0
5/21/2021,Nusa Tenggara Barat,35,26,5
5/21/2021,Nusa Tenggara Timur,16,-3,2
5/21/2021,Papua,0,0,0
5/21/2021,Papua Barat,30,-15,2
5/21/2021,Riau,512,-153,17
5/21/2021,Sulawesi Barat,1,-5,0
5/21/2021,Sulawesi Selatan,54,16,1
5/21/2021,Sulawesi Tengah,7,-16,0
5/21/2021,Sulawesi Tenggara,1,-2,0
5/21/2021,Sulawesi Utara,2,-25,0
5/21/2021,Sumatera Barat,362,38,10
5/21/2021,Sumatera Selatan,120,51,6
5/21/2021,Sumatera Utara,97,-16,4
5/22/2021,Aceh,135,121,5
5/22/2021,Bali,50,-38,5
5/22/2021,Banten,66,-38,4
5/22/2021,Bengkulu,60,10,0
5/22/2021,DKI Jakarta,932,523,12
5/22/2021,Daerah Istimewa Yogyakarta,138,-80,6
5/22/2021,Gorontalo,3,3,0
5/22/2021,Indonesia,5296,1811,132
5/22/2021,Jambi,63,2,4
5/22/2021,Jawa Barat,1067,353,16
5/22/2021,Jawa Tengah,514,365,32
5/22/2021,Jawa Timur,233,19,16
5/22/2021,Kalimantan Barat,84,12,8
5/22/2021,Kalimantan Selatan,48,20,1
5/22/2021,Kalimantan Tengah,96,83,0
5/22/2021,Kalimantan Timur,99,27,0
5/22/2021,Kalimantan Utara,33,18,0
5/22/2021,Kepulauan Bangka Belitung,190,123,1
5/22/2021,Kepulauan Riau,174,114,0
5/22/2021,Lampung,70,8,6
5/22/2021,Maluku,0,0,0
5/22/2021,Maluku Utara,7,7,0
5/22/2021,Nusa Tenggara Barat,30,9,0
5/22/2021,Nusa Tenggara Timur,36,-7,0
5/22/2021,Papua,0,0,0
5/22/2021,Papua Barat,5,-8,1
5/22/2021,Riau,639,202,6
5/22/2021,Sulawesi Barat,1,-2,0
5/22/2021,Sulawesi Selatan,3,-44,3
5/22/2021,Sulawesi Tengah,15,14,1
5/22/2021,Sulawesi Tenggara,0,-8,0
5/22/2021,Sulawesi Utara,11,10,1
5/22/2021,Sumatera Barat,301,-11,8
5/22/2021,Sumatera Selatan,204,87,5
5/22/2021,Sumatera Utara,87,5,6
5/23/2021,Aceh,104,6,6
5/23/2021,Bali,68,18,2
5/23/2021,Banten,36,-18,2
5/23/2021,Bengkulu,70,19,0
5/23/2021,DKI Jakarta,867,515,12
5/23/2021,Daerah Istimewa Yogyakarta,152,-39,6
5/23/2021,Gorontalo,5,5,0
5/23/2021,Indonesia,5280,1607,123
5/23/2021,Jambi,55,-50,6
5/23/2021,Jawa Barat,1048,325,7
5/23/2021,Jawa Tengah,367,92,21
5/23/2021,Jawa Timur,228,6,17
5/23/2021,Kalimantan Barat,118,7,2
5/23/2021,Kalimantan Selatan,73,14,2
5/23/2021,Kalimantan Tengah,96,94,0
5/23/2021,Kalimantan Timur,103,32,1
5/23/2021,Kalimantan Utara,46,35,1
5/23/2021,Kepulauan Bangka Belitung,183,50,0
5/23/2021,Kepulauan Riau,215,190,0
5/23/2021,Lampung,104,75,0
5/23/2021,Maluku,5,-29,0
5/23/2021,Maluku Utara,9,9,0
5/23/2021,Nusa Tenggara Barat,26,26,0
5/23/2021,Nusa Tenggara Timur,50,-71,2
5/23/2021,Papua,0,0,0
5/23/2021,Papua Barat,24,13,1
5/23/2021,Riau,592,67,12
5/23/2021,Sulawesi Barat,0,-3,0
5/23/2021,Sulawesi Selatan,41,10,1
5/23/2021,Sulawesi Tengah,12,-2,0
5/23/2021,Sulawesi Tenggara,1,-2,0
5/23/2021,Sulawesi Utara,8,-20,0
5/23/2021,Sumatera Barat,381,191,9
5/23/2021,Sumatera Selatan,194,102,11
5/23/2021,Sumatera Utara,84,13,3
5/24/2021,Aceh,167,-96,8
5/24/2021,Bali,62,-9,1
5/24/2021,Banten,49,-3,1
5/24/2021,Bengkulu,8,-33,1
5/24/2021,DKI Jakarta,819,507,10
5/24/2021,Daerah Istimewa Yogyakarta,149,-58,7
5/24/2021,Gorontalo,2,-1,0
5/24/2021,Indonesia,5907,546,127
5/24/2021,Jambi,76,15,0
5/24/2021,Jawa Barat,1293,64,15
5/24/2021,Jawa Tengah,933,42,14
5/24/2021,Jawa Timur,227,-1,20
5/24/2021,Kalimantan Barat,83,-16,1
5/24/2021,Kalimantan Selatan,29,-166,2
5/24/2021,Kalimantan Tengah,68,-18,2
5/24/2021,Kalimantan Timur,105,38,1
5/24/2021,Kalimantan Utara,52,52,0
5/24/2021,Kepulauan Bangka Belitung,135,36,0
5/24/2021,Kepulauan Riau,247,-67,1
5/24/2021,Lampung,94,52,1
5/24/2021,Maluku,0,-19,0
5/24/2021,Maluku Utara,4,-16,0
5/24/2021,Nusa Tenggara Barat,24,17,0
5/24/2021,Nusa Tenggara Timur,67,-52,1
5/24/2021,Papua,28,28,0
5/24/2021,Papua Barat,2,-17,2
5/24/2021,Riau,665,439,24
5/24/2021,Sulawesi Barat,0,-3,0
5/24/2021,Sulawesi Selatan,14,5,1
5/24/2021,Sulawesi Tengah,21,5,1
5/24/2021,Sulawesi Tenggara,2,-3,0
5/24/2021,Sulawesi Utara,0,-29,0
5/24/2021,Sumatera Barat,154,-41,1
5/24/2021,Sumatera Selatan,130,28,9
5/24/2021,Sumatera Utara,99,1,2
5/25/2021,Aceh,185,27,9
5/25/2021,Bali,55,-33,5
5/25/2021,Banten,89,78,2
5/25/2021,Bengkulu,30,-26,1
5/25/2021,DKI Jakarta,384,-136,14
5/25/2021,Daerah Istimewa Yogyakarta,215,14,10
5/25/2021,Gorontalo,8,5,0
5/25/2021,Indonesia,5060,1093,172
5/25/2021,Jambi,59,-9,3
5/25/2021,Jawa Barat,1057,55,14
5/25/2021,Jawa Tengah,712,352,28
5/25/2021,Jawa Timur,217,10,24
5/25/2021,Kalimantan Barat,114,77,0
5/25/2021,Kalimantan Selatan,43,-23,1
5/25/2021,Kalimantan Tengah,71,-7,2
5/25/2021,Kalimantan Timur,112,52,6
5/25/2021,Kalimantan Utara,34,22,1
5/25/2021,Kepulauan Bangka Belitung,166,98,5
5/25/2021,Kepulauan Riau,191,168,2
5/25/2021,Lampung,84,40,3
5/25/2021,Maluku,42,35,1
5/25/2021,Maluku Utara,4,4,0
5/25/2021,Nusa Tenggara Barat,17,14,0
5/25/2021,Nusa Tenggara Timur,10,-62,0
5/25/2021,Papua,0,0,0
5/25/2021,Papua Barat,2,-10,0
5/25/2021,Riau,642,444,19
5/25/2021,Sulawesi Barat,0,-7,0
5/25/2021,Sulawesi Selatan,51,48,0
5/25/2021,Sulawesi Tengah,15,-111,0
5/25/2021,Sulawesi Tenggara,2,1,0
5/25/2021,Sulawesi Utara,1,-16,0
5/25/2021,Sumatera Barat,271,79,8
5/25/2021,Sumatera Selatan,129,22,10
5/25/2021,Sumatera Utara,97,20,4
5/26/2021,Aceh,267,226,4
5/26/2021,Bali,59,13,5
5/26/2021,Banten,44,21,0
5/26/2021,Bengkulu,27,-4,0
5/26/2021,DKI Jakarta,617,90,11
5/26/2021,Daerah Istimewa Yogyakarta,190,-7,6
5/26/2021,Gorontalo,1,0,0
5/26/2021,Indonesia,5034,1701,144
5/26/2021,Jambi,77,1,0
5/26/2021,Jawa Barat,772,93,12
5/26/2021,Jawa Tengah,550,280,23
5/26/2021,Jawa Timur,256,109,21
5/26/2021,Kalimantan Barat,121,18,3
5/26/2021,Kalimantan Selatan,82,54,3
5/26/2021,Kalimantan Tengah,91,9,1
5/26/2021,Kalimantan Timur,82,-6,2
5/26/2021,Kalimantan Utara,13,12,0
5/26/2021,Kepulauan Bangka Belitung,271,191,2
5/26/2021,Kepulauan Riau,190,131,3
5/26/2021,Lampung,75,16,2
5/26/2021,Maluku,0,0,0
5/26/2021,Maluku Utara,2,2,0
5/26/2021,Nusa Tenggara Barat,22,18,4
5/26/2021,Nusa Tenggara Timur,21,16,1
5/26/2021,Papua,0,-1,1
5/26/2021,Papua Barat,14,8,2
5/26/2021,Riau,739,365,27
5/26/2021,Sulawesi Barat,0,0,0
5/26/2021,Sulawesi Selatan,9,5,0
5/26/2021,Sulawesi Tengah,17,5,2
5/26/2021,Sulawesi Tenggara,0,-2,0
5/26/2021,Sulawesi Utara,4,-2,0
5/26/2021,Sumatera Barat,290,19,3
5/26/2021,Sumatera Selatan,159,107,6
5/26/2021,Sumatera Utara,85,5,3
5/27/2021,Aceh,230,95,7
5/27/2021,Bali,31,-48,5
5/27/2021,Banten,156,109,2
5/27/2021,Bengkulu,19,-23,0
5/27/2021,DKI Jakarta,940,336,18
5/27/2021,Daerah Istimewa Yogyakarta,186,-25,7
5/27/2021,Gorontalo,11,11,0
5/27/2021,Indonesia,6278,2218,136
5/27/2021,Jambi,74,52,2
5/27/2021,Jawa Barat,1268,183,19
5/27/2021,Jawa Tengah,713,471,5
5/27/2021,Jawa Timur,218,11,25
5/27/2021,Kalimantan Barat,119,78,1
5/27/2021,Kalimantan Selatan,56,7,2
5/27/2021,Kalimantan Tengah,60,27,3
